ï»¿Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012]
GDP (current US$),NY.GDP.MKTP.CD,"Macedonia, FYR",MKD,3772851459,3709636013,4018365768,4946296569,5682719260,6258602831,6861227018,8336475035,9909552356,9401736825,9407170388,10494626768,9745261301
GDP (current US$),NY.GDP.MKTP.CD,Madagascar,MDG,3877673635,4529575233,4397254715,5474030228,4363934417,5039292947,5515884434,7342923620,9413002737,8550363829,8729936136,9892702358,9919780222
GDP (current US$),NY.GDP.MKTP.CD,Malawi,MWI,1743506287,1716502070,2665158943,2424656666,2625127098,2754995877,3116790613,3647816870,4276769473,5030641493,5398615401,5627896279,4240491999
GDP (current US$),NY.GDP.MKTP.CD,Malaysia,MYS,93789473684,92783947368,1.00846E+11,1.10202E+11,1.2475E+11,1.43534E+11,1.62692E+11,1.93549E+11,2.30812E+11,2.02257E+11,2.47534E+11,2.89327E+11,3.04957E+11
GDP (current US$),NY.GDP.MKTP.CD,Maldives,MDV,624337145.3,884276170.9,910864151.8,1043403341,1202240024,1119806502,1474698126,1745998940,2117773601,2166330189,2332466301,2460699388,2534540871
GDP (current US$),NY.GDP.MKTP.CD,Mali,MLI,2422482318,2629739067,3342824260,4362439887,4874178417,5305317555,6122644015,7145394015,8737687353,8964480570,9422267260,10647545670,10340794110
GDP (current US$),NY.GDP.MKTP.CD,Malta,MLT,3957418083,3917620728,4296164768,5119621569,5643525282,5990648162,6365500032,7466219569,8554293727,8099400961,8163355021,9302635890,8882509104
GDP (current US$),NY.GDP.MKTP.CD,Marshall Islands,MHL,110937729.4,115152142.7,124735071.9,126887585.5,131106365.5,137744500,143615000,150041700,152785100,152116100,163917000,172956700,184358700
GDP (current US$),NY.GDP.MKTP.CD,Mauritania,MRT,1293654175,1295539448,1324426607,1563074859,1833444740,2184444849,3040716679,3356757497,4031047704,3662281668,4337791531,5123097509,4845165274
GDP (current US$),NY.GDP.MKTP.CD,Mauritius,MUS,4582562398,4536544699,4767303153,5609836354,6385691315,6283796155,6731529168,7792052680,9641089805,8834661043,9718233911,11252386261,11442096506
GDP (current US$),NY.GDP.MKTP.CD,Mexico,MEX,6.83648E+11,7.24704E+11,7.41559E+11,7.13284E+11,7.70268E+11,8.66346E+11,9.6687E+11,1.04347E+12,1.10128E+12,8.94949E+11,1.05113E+12,1.17119E+12,1.18666E+12
GDP (current US$),NY.GDP.MKTP.CD,"Micronesia, Fed. Sts.",FSM,233226300,240051900,241543400,244991000,239563300,249845600,252991200,255890800,261339600,277510900,294117200,310287500,326161000
GDP (current US$),NY.GDP.MKTP.CD,Moldova,MDA,1288420223,1480656884,1661818168,1980901554,2598231467,2988332510,3408272498,4401154128,6054806101,5439422031,5811604052,7015206498,7284686576
GDP (current US$),NY.GDP.MKTP.CD,Monaco,MCO,2647883820,2671401083,2905973022,3588988601,4110348444,4280072626,4663488363,5974371696,6919241412,5557245122,5350674803,6074884389,..
GDP (current US$),NY.GDP.MKTP.CD,Mongolia,MNG,1136896162,1267997923,1396555772,1595297301,1992066759,2523471602,3414055663,4234999703,5623216610,4583850368,7189482030,10409797336,12292770631
GDP (current US$),NY.GDP.MKTP.CD,Montenegro,MNE,984279598.3,1159891557,1284504508,1707662613,2073255525,2257118341,2696020575,3668857104,4519731947,4141382328,4111066225,4495496247,4045813953
GDP (current US$),NY.GDP.MKTP.CD,Morocco,MAR,37020609825,37724674865,40416114690,49822651702,56948015336,59523801936,65640092774,75223563590,88879527244,90907274329,90770208620,99210991483,95903875574
GDP (current US$),NY.GDP.MKTP.CD,Mozambique,MOZ,4310090791,4075049538,4201332885,4666197195,5697991242,6578515331,7095918239,9115528844,11050262133,10718503687,10119169260,13197133578,14934374229
GDP (current US$),NY.GDP.MKTP.CD,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,74690930782
GDP (current US$),NY.GDP.MKTP.CD,Namibia,NAM,3908645560,3546791604,3361236317,4931280096,6606866457,7261301442,7978734402,8740726985,8462019791,8875244805,11273248976,12411220518,13020182473
GDP (current US$),NY.GDP.MKTP.CD,Nepal,NPL,5494252208,6007061224,6050875807,6330476435,7273933993,8130258976,9043715356,10325618017,12545438605,12854985464,16002656434,18913574371,18851513891
GDP (current US$),NY.GDP.MKTP.CD,Netherlands,NLD,4.13397E+11,4.26091E+11,4.64479E+11,5.70918E+11,6.46042E+11,6.72374E+11,7.19413E+11,8.33191E+11,9.31293E+11,8.58086E+11,8.3644E+11,8.93702E+11,8.23139E+11
GDP (current US$),NY.GDP.MKTP.CD,New Caledonia,NCL,2682347064,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,New Zealand,NZL,52623106310,53872593337,66711715708,88360999145,1.04072E+11,1.15061E+11,1.11437E+11,1.36776E+11,1.31935E+11,1.20467E+11,1.45288E+11,1.6614E+11,1.74445E+11
GDP (current US$),NY.GDP.MKTP.CD,Nicaragua,NIC,5107329007,5323146566,5224213018,5322437645,5795568205,6321324455,6786294616,7458103363,8491388728,8380731876,8741313143,9755619761,10460339389
GDP (current US$),NY.GDP.MKTP.CD,Niger,NER,1798374533,1945327546,2170481498,2731416281,3052898686,3405134555,3646728060,4291363391,5403363917,5397121856,5718589799,6409169890,6942209595
GDP (current US$),NY.GDP.MKTP.CD,Nigeria,NGA,46385996029,44138014092,59116868251,67655840108,87845403978,1.12248E+11,1.4543E+11,1.66451E+11,2.08065E+11,1.69481E+11,3.69062E+11,4.11744E+11,4.60954E+11
GDP (current US$),NY.GDP.MKTP.CD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Norway,NOR,1.71316E+11,1.74003E+11,1.95418E+11,2.28752E+11,2.64357E+11,3.08722E+11,3.45425E+11,4.00884E+11,4.61947E+11,3.86384E+11,4.28525E+11,4.98157E+11,5.09705E+11
GDP (current US$),NY.GDP.MKTP.CD,Oman,OMN,19507412224,19452015605,20142782835,21633810143,24763589077,31081924577,37215864759,42085305592,60905331599,48388296489,58641352406,67937581274,76341482445
GDP (current US$),NY.GDP.MKTP.CD,Pakistan,PAK,73952374970,72309738921,72306820396,83244801093,97977766198,1.09502E+11,1.37264E+11,1.52386E+11,1.70078E+11,1.68153E+11,1.77407E+11,2.13755E+11,2.24646E+11
GDP (current US$),NY.GDP.MKTP.CD,Palau,PLW,150074726.2,160739441.9,164169207.8,160537683.5,175741581.2,193525912.2,194499458.9,195669929.1,198980088.7,186821706,184324923.8,201223885.2,215815865.6
GDP (current US$),NY.GDP.MKTP.CD,Panama,PAN,11620500000,11807500000,12272400000,12933200000,14179300000,15464700000,17137000000,21121900000,24884000000,25925100000,28814100000,33270500000,37956200000
GDP (current US$),NY.GDP.MKTP.CD,Papua New Guinea,PNG,3521348155,3081029666,2999542369,3536459111,3927114466,4865971718,5527793929,6340575790,8000108638,8105204448,9716124252,12873212504,15391272798
GDP (current US$),NY.GDP.MKTP.CD,Paraguay,PRY,8195993231,7662595076,6325151760,6588103836,8033877360,8734653762,10646243498,13794987109,18503387745,15933721805,20047518281,25099681461,24595319574
GDP (current US$),NY.GDP.MKTP.CD,Peru,PER,50980876641,51592179834,54437301561,59030478080,66694730478,74948136108,87862945391,1.02172E+11,1.21572E+11,1.21192E+11,1.48523E+11,1.70564E+11,1.92677E+11
GDP (current US$),NY.GDP.MKTP.CD,Philippines,PHL,81026294687,76261998621,81357657784,83908205713,91371236944,1.03072E+11,1.22211E+11,1.4936E+11,1.74195E+11,1.68335E+11,1.99591E+11,2.24143E+11,2.5024E+11
GDP (current US$),NY.GDP.MKTP.CD,Poland,POL,1.71887E+11,1.90521E+11,1.98679E+11,2.17514E+11,2.53526E+11,3.04412E+11,3.43261E+11,4.28763E+11,5.30185E+11,4.36476E+11,4.76688E+11,5.24363E+11,4.96206E+11
GDP (current US$),NY.GDP.MKTP.CD,Portugal,PRT,1.18358E+11,1.21546E+11,1.34229E+11,1.64964E+11,1.89187E+11,1.97305E+11,2.08567E+11,2.40169E+11,2.62008E+11,2.43746E+11,2.38318E+11,2.4488E+11,2.16368E+11
GDP (current US$),NY.GDP.MKTP.CD,Puerto Rico,PRI,61701810000,69668635000,72546194000,75833996000,80322313000,83914521341,87276164365,89524131617,93639316000,96385638000,98381268000,1.00352E+11,1.01081E+11
GDP (current US$),NY.GDP.MKTP.CD,Qatar,QAT,17759889622,17538461057,19363735732,23533790562,31734065062,44530494505,60882142857,79712087912,1.1527E+11,97798351648,1.25122E+11,1.69805E+11,1.89945E+11
GDP (current US$),NY.GDP.MKTP.CD,Romania,ROM,37305099928,40585886769,45988510814,59466017706,75794733525,99172613716,1.22695E+11,1.70613E+11,2.04335E+11,1.64346E+11,1.64792E+11,1.82611E+11,1.69396E+11
GDP (current US$),NY.GDP.MKTP.CD,Russian Federation,RUS,2.59708E+11,3.06603E+11,3.4511E+11,4.30348E+11,5.91017E+11,7.64016E+11,9.89931E+11,1.29971E+12,1.66085E+12,1.22264E+12,1.52492E+12,1.90479E+12,2.01611E+12
GDP (current US$),NY.GDP.MKTP.CD,Rwanda,RWA,1734938190,1674685126,1677447003,1845979351,2089188921,2581465675,3110328011,3775447706,4796573531,5308990459,5698548988,6406727230,7219657132
GDP (current US$),NY.GDP.MKTP.CD,Samoa,WSM,269019710.3,273088357.2,288075318.9,338836026.4,420318071.9,465561708.2,505832439.8,570469196.7,619260721.6,586153251.8,656789149.6,762098813.4,804335819.9
GDP (current US$),NY.GDP.MKTP.CD,San Marino,SMR,773907642.4,815205233.1,879957209.9,1122981525,1317357835,1375416604,1469000145,1687567364,1899879955,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Sao Tome and Principe,STP,76709304.53,76553443.39,84617970.67,101315399.6,110723361.8,123258507.1,135181861.9,144259256.6,183464986.4,196473838.9,201037916.6,248286778.2,263328450.3
GDP (current US$),NY.GDP.MKTP.CD,Saudi Arabia,SAU,1.88442E+11,1.83012E+11,1.88551E+11,2.14573E+11,2.58742E+11,3.28461E+11,3.769E+11,4.15965E+11,5.19797E+11,4.29098E+11,5.26811E+11,6.69507E+11,7.33956E+11
GDP (current US$),NY.GDP.MKTP.CD,Senegal,SEN,4679604922,4877602012,5333862344,6858952717,8031344240,8707015064,9358710935,11284603071,13386345215,12812994419,12932428288,14440676929,14045681414
GDP (current US$),NY.GDP.MKTP.CD,Serbia,SRB,6540247190,12267175481,16116843146,21188704081,24861483281,26252007830,30607991862,40289556656,49259526053,42616653300,39460357731,46466728667,40742313861
GDP (current US$),NY.GDP.MKTP.CD,Seychelles,SYC,614879764.8,622262057.2,697518248.2,705704816,839319927.3,919103254.5,1016419763,1033635779,967211980.2,847424854.1,969973778,1065816209,1134236960
GDP (current US$),NY.GDP.MKTP.CD,Sierra Leone,SLE,635874002.2,1079478388,1239004288,1371442566,1431208677,1627854495,1885112202,2158496873,2505458705,2453899847,2578026297,2932106327,3789119779
GDP (current US$),NY.GDP.MKTP.CD,Singapore,SGP,95835971175,89285087395,91941792115,97002305722,1.14187E+11,1.27418E+11,1.47794E+11,1.79981E+11,1.92231E+11,1.92406E+11,2.3642E+11,2.7537E+11,2.89941E+11
GDP (current US$),NY.GDP.MKTP.CD,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Slovak Republic,SVK,29110097660,30699955257,35144739319,46810948081,57329401540,62676532770,70450257182,86030933479,99832576534,88634203946,89011920530,97525437865,92747389763
GDP (current US$),NY.GDP.MKTP.CD,Slovenia,SVN,20342229875,20875419546,23563591022,29697443017,34470229198,36346971770,39587755614,48114700246,55589863776,50244790220,47972980132,51248818460,46262747034
GDP (current US$),NY.GDP.MKTP.CD,Solomon Islands,SLB,435101217.5,400464594,341663056,332736306.5,375109694.3,413911362.3,456707935,516074229,608292551.5,597762270.8,671585231.6,886503123.8,1025124684
GDP (current US$),NY.GDP.MKTP.CD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,South Africa,ZAF,1.36362E+11,1.21516E+11,1.15482E+11,1.75257E+11,2.28594E+11,2.57772E+11,2.71639E+11,2.99415E+11,2.8677E+11,2.95936E+11,3.75349E+11,4.16597E+11,3.97386E+11
GDP (current US$),NY.GDP.MKTP.CD,South Sudan,SSD,..,..,..,..,..,..,..,..,15550350879,12231253586,15727809707,17826873819,10368977864
GDP (current US$),NY.GDP.MKTP.CD,Spain,ESP,5.95403E+11,6.25976E+11,7.05146E+11,9.06853E+11,1.06956E+12,1.15728E+12,1.26455E+12,1.47934E+12,1.63499E+12,1.49907E+12,1.43167E+12,1.49451E+12,1.35573E+12
GDP (current US$),NY.GDP.MKTP.CD,Sri Lanka,LKA,16330810304,15746224409,17102623876,18881765437,20662525941,24406264194,28279802452,32350238664,40713826320,42066223972,49565557439,59180578839,59391495533
GDP (current US$),NY.GDP.MKTP.CD,St. Kitts and Nevis,KNA,420086426.4,460467993.8,480825573.9,463418870.6,501150880,543169963,636071000,684148703.7,734660333.3,708891296.3,692457407.4,728050629.6,731919888.9
GDP (current US$),NY.GDP.MKTP.CD,St. Lucia,LCA,780895356.6,738755098.1,741966023.9,805836689.5,885242280.7,935463222.2,1059656444,1143477000,1171371519,1176607815,1244297407,1289531852,1302666704
GDP (current US$),NY.GDP.MKTP.CD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,St. Vincent and the Grenadines,VCT,396261363.4,430039288.7,461883436.3,481806287.8,521975101.9,550728666.7,610778296.3,684049037,695428851.9,674922481.5,681370666.7,677039407.4,694445888.9
GDP (current US$),NY.GDP.MKTP.CD,Sudan,SDN,12257299147,13182872568,14803423364,17646271401,21457886198,26524992281,35821858788,45898948564,54527549894,53149439465,65634083050,67326793943,62689620777
GDP (current US$),NY.GDP.MKTP.CD,Suriname,SUR,892164393.9,763465550.5,1078402128,1271196078,1484092538,1793776693,2626332574,2936612022,3532969035,3875409836,4368371528,4423194614,5013030303
GDP (current US$),NY.GDP.MKTP.CD,Swaziland,SWZ,1524496383,1349339652,1224226095,1854032546,2420645241,2584077932,2947943587,3053808159,3019779209,3144671159,3527776867,3806792359,3760602923
GDP (current US$),NY.GDP.MKTP.CD,Sweden,SWE,2.59802E+11,2.39917E+11,2.63926E+11,3.31109E+11,3.81705E+11,3.89042E+11,4.20032E+11,4.87816E+11,5.13966E+11,4.29657E+11,4.88379E+11,5.63113E+11,5.43881E+11
GDP (current US$),NY.GDP.MKTP.CD,Switzerland,CHE,2.7166E+11,2.78629E+11,3.01128E+11,3.51983E+11,3.93542E+11,4.07536E+11,4.29196E+11,4.77408E+11,5.51547E+11,5.39528E+11,5.81212E+11,6.96312E+11,6.66101E+11
GDP (current US$),NY.GDP.MKTP.CD,Syrian Arab Republic,SYR,19325894913,21099833784,21582248882,21828144686,25086930693,28858965517,33332844575,40405006007,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Tajikistan,TJK,860550294.3,1080774006,1221113795,1554125543,2076148710,2312344311,2830228903,3719515379,5161298559,4979471964,5642221529,6522755783,7633036366
GDP (current US$),NY.GDP.MKTP.CD,Tanzania,TZA,10185786171,10383560998,10805600069,11659129815,12825801917,16929976913,18610460327,21501741757,27388319370,28574170931,31105430200,33561501962,38808657767
GDP (current US$),NY.GDP.MKTP.CD,Thailand,THA,1.22725E+11,1.15536E+11,1.26877E+11,1.4264E+11,1.6134E+11,1.76352E+11,2.07089E+11,2.46977E+11,2.72578E+11,2.63711E+11,3.18908E+11,3.45672E+11,3.65966E+11
GDP (current US$),NY.GDP.MKTP.CD,Timor-Leste,TMP,368000000,452000000,444000000,453000000,466000000,491000000,463000000,559000000,694000000,818000000,934000000,1123000000,1270000000
GDP (current US$),NY.GDP.MKTP.CD,Togo,TGO,1294250280,1332328986,1474630199,1673690390,1937074538,2115154090,2202809211,2523462649,3163416556,3163000591,3172945506,3756023048,3915776184
GDP (current US$),NY.GDP.MKTP.CD,Tonga,TON,188623258.5,167042898.9,181801931.5,208098552.8,236247362.5,258734857.8,287985750.6,299652754.4,340033798.4,321304425.2,369818466.4,441245488.1,457242448.5
GDP (current US$),NY.GDP.MKTP.CD,Trinidad and Tobago,TTO,8154315702,8824873156,9008273516,11235960528,12884712296,15982390300,18369105738,21642269057,27870078385,19175139561,20578437536,23541881857,23224918862
GDP (current US$),NY.GDP.MKTP.CD,Tunisia,TUN,21473188882,22066101341,23141757278,27453084983,31183139301,32272178404,34377791552,38909334495,44855069425,43455740497,44426016487,45951389300,45238860997
GDP (current US$),NY.GDP.MKTP.CD,Turkey,TUR,2.66568E+11,1.96005E+11,2.32535E+11,3.03005E+11,3.92166E+11,4.82986E+11,5.309E+11,6.47155E+11,7.30337E+11,6.14554E+11,7.31168E+11,7.74754E+11,7.88863E+11
GDP (current US$),NY.GDP.MKTP.CD,Turkmenistan,TKM,2904662605,3534771969,4462028989,5977440583,6838351088,8104355717,10277598152,12664165103,19271523179,20214385965,22148070175,29233333333,35164210526
GDP (current US$),NY.GDP.MKTP.CD,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Tuvalu,TUV,13741844.59,13196254.87,15451309.04,18230911.04,21535683.88,21839543.63,22903319.5,27030996.03,30290770.26,27101312.79,31824701.28,39313508.69,39875708.12
GDP (current US$),NY.GDP.MKTP.CD,Uganda,UGA,6193246837,5840503869,6178563591,6336696289,7940362799,9013834373,9942597780,12292813603,14239026630,16992871612,18803852466,18661302215,23724745221
GDP (current US$),NY.GDP.MKTP.CD,Ukraine,UKR,31261527363,38009344577,42392896031,50132953288,64883060726,86141530606,1.07753E+11,1.42719E+11,1.79992E+11,1.17228E+11,1.36419E+11,1.6316E+11,1.75781E+11
GDP (current US$),NY.GDP.MKTP.CD,United Arab Emirates,ARE,1.04337E+11,1.03312E+11,1.09816E+11,1.24346E+11,1.47824E+11,1.80617E+11,2.22106E+11,2.57916E+11,3.15475E+11,2.53547E+11,2.86049E+11,3.47454E+11,3.72314E+11
GDP (current US$),NY.GDP.MKTP.CD,United Kingdom,GBR,1.54866E+12,1.52909E+12,1.67442E+12,1.94371E+12,2.29804E+12,2.41211E+12,2.58275E+12,2.9631E+12,2.79168E+12,2.309E+12,2.40786E+12,2.59202E+12,2.61495E+12
GDP (current US$),NY.GDP.MKTP.CD,United States,USA,1.02848E+13,1.06218E+13,1.09775E+13,1.15107E+13,1.22749E+13,1.30937E+13,1.38559E+13,1.44776E+13,1.47186E+13,1.44187E+13,1.49644E+13,1.55179E+13,1.61632E+13
GDP (current US$),NY.GDP.MKTP.CD,Uruguay,URY,22823255806,20898788420,13606494599,12045627411,13686333822,17362857684,19579457966,23410572634,30366213119,31660911277,40284481652,47962439304,51383858670
GDP (current US$),NY.GDP.MKTP.CD,Uzbekistan,UZB,13760374488,11401351420,9687951055,10128112401,12030023548,14307509839,17030896203,22311393928,27934030937,32816828373,39332770929,45324319955,51183443225
GDP (current US$),NY.GDP.MKTP.CD,Vanuatu,VUT,272014693.1,257926881.7,262603781.8,314463144,364996869.1,394962431.8,439376661.7,526428309.9,607958816.1,610075806.7,700804045.2,792149995.8,781702874.1
GDP (current US$),NY.GDP.MKTP.CD,"Venezuela, RB",VEN,1.17148E+11,1.2291E+11,92889586976,83622191419,1.12451E+11,1.45513E+11,1.83478E+11,2.30364E+11,3.156E+11,3.29419E+11,3.93801E+11,3.16482E+11,3.81286E+11
GDP (current US$),NY.GDP.MKTP.CD,Vietnam,VNM,33640085728,35291349277,37947904054,42717072778,49424107710,57633255739,66371664817,77414425532,99130304099,1.06015E+11,1.15932E+11,1.35539E+11,1.5582E+11
GDP (current US$),NY.GDP.MKTP.CD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,West Bank and Gaza,WBG,4316456404,4007793547,3557451048,3959278956,4327268309,4834276366,4914728153,5508346518,6673500000,7268200000,8913100000,10465400000,11279400010
GDP (current US$),NY.GDP.MKTP.CD,"Yemen, Rep.",YEM,9636342275,9854042165,10693278292,11777768087,13873500888,16753772448,19081726103,25633674564,30397203369,28459501430,30906753495,31078858746,32074766835
GDP (current US$),NY.GDP.MKTP.CD,Zambia,ZMB,3600631915,4094441301,4193850445,4901869712,6221109712,8331863990,12756858899,14056957976,17910858638,15328342304,20265552104,23731726500,24939314029
GDP (current US$),NY.GDP.MKTP.CD,Zimbabwe,ZWE,6689957600,6777384700,6342116400,5727591800,5805598400,5755215200,5443896500,5291950100,4415702800,8157077422,9456808151,10956226611,12472416688
GDP (current US$),NY.GDP.MKTP.CD,Arab World,ARB,7.30789E+11,7.19116E+11,7.24856E+11,8.18121E+11,9.5948E+11,1.17976E+12,1.39864E+12,1.63485E+12,2.07394E+12,1.79384E+12,2.098E+12,2.48939E+12,2.74551E+12
GDP (current US$),NY.GDP.MKTP.CD,Caribbean small states,CSS,32283550906,33156568948,34952635476,37422356831,40770535976,46644709705,52406022694,58258651663,66487175102,55997346880,59206873544,63821937994,65253803029
GDP (current US$),NY.GDP.MKTP.CD,East Asia & Pacific (all income levels),EAS,8.12017E+12,7.55404E+12,7.68145E+12,8.44507E+12,9.47089E+12,1.00832E+13,1.07055E+13,1.20014E+13,1.3841E+13,1.42479E+13,1.66161E+13,1.92374E+13,2.0596E+13
GDP (current US$),NY.GDP.MKTP.CD,East Asia & Pacific (developing only),EAP,1.73021E+12,1.84234E+12,2.03658E+12,2.30041E+12,2.66735E+12,3.0838E+12,3.71035E+12,4.69314E+12,5.93312E+12,6.43025E+12,7.78647E+12,9.51506E+12,1.06082E+13
GDP (current US$),NY.GDP.MKTP.CD,Euro area,EMU,6.48891E+12,6.59282E+12,7.17086E+12,8.84652E+12,1.0142E+13,1.05234E+13,1.11719E+13,1.28652E+13,1.41045E+13,1.28982E+13,1.26354E+13,1.36217E+13,1.26428E+13
GDP (current US$),NY.GDP.MKTP.CD,Europe & Central Asia (all income levels),ECS,9.92109E+12,1.00252E+13,1.09705E+13,1.33785E+13,1.55956E+13,1.66031E+13,1.79769E+13,2.10169E+13,2.30777E+13,2.03119E+13,2.08221E+13,2.29225E+13,2.19902E+13
GDP (current US$),NY.GDP.MKTP.CD,Europe & Central Asia (developing only),ECA,4.32281E+11,3.82992E+11,4.4236E+11,5.63219E+11,7.21938E+11,8.97448E+11,1.05038E+12,1.33685E+12,1.60002E+12,1.33378E+12,1.52343E+12,1.70826E+12,1.74645E+12
